Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2206.4003,22.4735,22.3016,0.1719,22.1924,4.6441,4.1960,0.4481,31.9292,20.8450,-1.7992,2206.4003,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2228.8738,22.6829,22.5144,0.1685,22.3112,4.7150,4.3835,0.3315,30.3007,24.9917,1.6285,2228.8738,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2251.5567,25.4235,25.2045,0.2190,24.8863,4.7948,4.3228,0.4720,32.6095,20.8320,-2.3088,2251.5567,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2276.9802,22.2147,22.0240,0.1907,21.6084,5.2202,5.0314,0.1888,28.0180,25.0045,4.5915,2276.9802,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2299.1949,23.5980,23.4724,0.1256,23.2335,4.4996,4.3104,0.1892,30.8078,25.0016,-2.7898,2299.1949,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2322.7929,22.8709,22.7027,0.1682,22.2812,4.8381,4.3291,0.5090,32.2114,20.8206,-1.4036,2322.7929,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2345.6638,22.8204,22.4864,0.3340,22.2067,4.6913,4.6864,0.0049,30.1611,25.0147,2.0503,2345.6638,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2368.4842,22.2467,22.0930,0.1537,21.7954,4.4672,4.2541,0.2131,32.3554,20.8332,-2.1943,2368.4842,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2390.7309,22.3506,22.2126,0.1380,21.9098,4.4022,4.3054,0.0968,30.9419,20.8336,1.4135,2390.7309,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2413.0815,22.2359,22.1040,0.1319,21.8665,4.5271,4.3823,0.1448,29.4249,25.0803,1.5170,2413.0815,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2435.3174,23.0141,22.8670,0.1471,22.6579,4.6165,4.3870,0.2295,32.2693,20.7714,-2.8444,2435.3174,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2458.3315,22.3778,22.2295,0.1483,21.9508,4.6546,4.4386,0.2160,30.0266,20.8465,2.2427,2458.3315,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2480.7093,22.5144,22.3571,0.1573,21.7896,4.6310,4.4386,0.1924,28.4953,24.9944,1.5313,2480.7093,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2503.2237,22.5500,22.4047,0.1453,21.9912,5.1680,4.4691,0.6989,30.9753,25.0523,-2.4800,2503.2237,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2525.7737,24.4093,24.2197,0.1896,23.7881,4.7321,4.4732,0.2589,33.4776,20.8163,-2.5023,2525.7737,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2550.1830,23.3140,23.1356,0.1784,22.7902,4.9602,4.4336,0.5266,29.8846,24.9937,3.5930,2550.1830,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2573.4970,24.5685,24.3832,0.1853,24.0050,5.7703,5.1633,0.6070,31.5643,25.0099,-1.6797,2573.4970,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2598.0655,25.1469,24.9348,0.2121,24.2925,5.2373,4.4913,0.7460,32.0057,29.2188,-0.4414,2598.0655,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2623.2124,25.6418,25.4240,0.2178,25.1061,5.4256,4.5638,0.8618,36.0776,20.7975,-4.0719,2623.2124,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2648.8542,24.4625,24.2653,0.1972,23.8747,4.8470,4.5897,0.2573,31.2333,24.9820,4.8443,2648.8542,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2673.3167,23.4329,23.2652,0.1677,23.0009,4.9475,4.6262,0.3213,31.7528,20.8456,-0.5195,2673.3167,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2696.7496,22.4377,22.2816,0.1561,21.7399,5.2529,4.5948,0.6581,29.1655,25.0021,2.5873,2696.7496,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2719.1873,22.3517,22.2016,0.1501,21.8693,4.6917,4.5332,0.1585,31.7299,25.0111,-2.5644,2719.1873,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2741.5390,24.3506,24.1640,0.1866,23.9232,5.5933,5.3172,0.2761,34.3893,20.8234,-2.6594,2741.5390,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2765.8896,22.9482,22.7898,0.1584,22.5230,4.8267,4.5347,0.2920,30.8621,25.0219,3.5272,2765.8896,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2788.8378,23.8409,23.6619,0.1790,23.5407,4.9582,4.6234,0.3348,32.9358,20.8328,-2.0737,2788.8378,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2812.6787,23.5382,23.3667,0.1715,23.0579,5.1527,4.5713,0.5814,29.9277,33.3390,3.0081,2812.6787,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2836.2169,24.2626,24.0760,0.1866,23.7430,7.8111,7.4181,0.3930,39.7285,16.6721,-9.8008,2836.2169,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2860.4795,23.6127,23.4231,0.1896,23.2650,5.0756,4.8254,0.2502,32.1380,20.8367,7.5905,2860.4795,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2884.0922,23.4819,23.2778,0.2041,22.5619,5.5159,4.7586,0.7573,29.3620,25.0093,2.7760,2884.0922,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2907.5741,24.0050,23.8271,0.1779,23.4200,5.5877,5.3890,0.1987,30.8894,24.9937,-1.5274,2907.5741,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2931.5791,23.0459,22.8691,0.1768,22.5507,4.8333,4.7260,0.1073,31.8781,20.8507,-0.9887,2931.5791,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2954.6250,23.1150,22.8098,0.3052,22.5678,4.8281,4.6332,0.1949,29.6829,25.0055,2.1952,2954.6250,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,2977.7400,23.7970,23.5891,0.2079,23.3282,5.3176,4.8041,0.5135,31.5734,25.0021,-1.8905,2977.7400,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3001.5370,23.6336,23.4396,0.1940,23.1281,5.2278,4.8221,0.4057,32.7785,25.0180,-1.2051,3001.5370,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3025.1706,26.0195,25.7965,0.2230,25.2961,5.4723,4.8843,0.5880,34.1629,24.9892,-1.3844,3025.1706,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3051.1901,23.4154,23.2144,0.2010,22.4403,6.0568,4.8506,1.2062,33.1326,24.9986,1.0303,3051.1901,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3074.6055,25.6553,25.4213,0.2340,24.7589,6.4069,5.7686,0.6383,34.7158,25.0103,-1.5832,3074.6055,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3100.2608,23.8407,23.6789,0.1618,23.3497,5.4401,5.1775,0.2626,34.0708,20.8347,0.6450,3100.2608,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3124.1015,23.5522,23.4016,0.1506,23.3522,5.1469,4.8742,0.2727,31.0648,25.0055,3.0060,3124.1015,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3147.6537,24.3640,24.1951,0.1689,24.1670,5.1922,4.8470,0.3452,32.5181,25.0141,-1.4533,3147.6537,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3172.0177,24.0257,23.8569,0.1688,23.2957,5.1083,4.8042,0.3041,33.1682,20.8348,-0.6501,3172.0177,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3196.0434,23.7995,23.6064,0.1931,23.2310,5.3864,4.8984,0.4880,29.9773,24.9890,3.1909,3196.0434,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3219.8429,23.4645,23.2319,0.2326,22.9554,5.1781,4.9231,0.2550,31.1668,25.0157,-1.1895,3219.8429,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3243.3074,23.8813,23.7190,0.1623,21.0589,9.0213,6.3827,2.6386,32.7180,24.9964,-1.5512,3243.3074,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3267.1887,24.2540,24.1245,0.1295,23.9482,5.1118,4.9141,0.1977,33.8331,20.8398,-1.1151,3267.1887,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3291.4427,21.5497,21.4214,0.1283,21.1745,5.1125,4.9647,0.1478,30.4189,20.8538,3.4142,3291.4427,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3312.9924,23.2775,23.0714,0.2061,22.7889,5.1174,4.9256,0.1918,29.7230,29.1412,0.6959,3312.9924,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3336.2699,22.8644,22.7164,0.1480,22.4511,7.0790,6.9226,0.1564,35.5867,16.6612,-5.8637,3336.2699,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3359.1343,23.0269,22.9211,0.1058,22.5521,5.0085,4.9234,0.0851,29.3835,20.8514,6.2032,3359.1343,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3382.1612,21.5119,21.3988,0.1131,21.1136,5.0434,4.9001,0.1433,27.2080,25.0355,2.1755,3382.1612,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3403.6731,22.0444,21.9403,0.1041,21.7250,5.4054,5.0505,0.3549,30.7316,20.8071,-3.5236,3403.6731,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3425.7175,23.3162,23.1994,0.1168,22.7714,5.5380,4.9991,0.5389,29.4943,25.0062,1.2373,3425.7175,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3449.0337,22.1816,21.9889,0.1927,21.7229,5.2103,5.0402,0.1701,31.1843,20.8514,-1.6900,3449.0337,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3471.2153,23.4689,23.2760,0.1929,22.9684,5.1749,5.0358,0.1391,29.8541,24.9864,1.3302,3471.2153,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3494.6842,21.7146,21.5641,0.1505,21.3781,5.2337,5.0762,0.1575,31.3716,20.8361,-1.5175,3494.6842,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3516.3988,23.1881,23.0325,0.1556,22.7412,5.3051,5.0188,0.2863,30.4931,25.0352,0.8785,3516.3988,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3539.5869,24.0511,23.8589,0.1922,23.4572,6.0258,5.9025,0.1233,32.3402,25.0053,-1.8471,3539.5869,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3563.6380,24.5537,24.3580,0.1957,23.9592,5.7306,5.0578,0.6728,33.2944,25.0061,-0.9542,3563.6380,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3588.1917,24.6770,24.4385,0.2385,23.5060,6.8021,5.1218,1.6803,33.7468,25.0045,-0.4524,3588.1917,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3612.8687,24.5471,24.3634,0.1837,24.0637,5.6319,5.0676,0.5643,34.0743,24.9953,-0.3275,3612.8687,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3637.4158,26.5508,26.3191,0.2317,26.0538,6.4561,5.9554,0.5007,34.5225,25.0058,-0.4482,3637.4158,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3663.9666,23.3507,23.1675,0.1832,22.8169,5.7976,5.2355,0.5621,32.9775,25.0054,1.5450,3663.9666,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3687.3173,24.2655,24.0507,0.2148,23.3601,5.6213,5.1952,0.4261,34.6322,20.8683,-1.6547,3687.3173,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3711.5828,22.5430,22.3767,0.1663,22.2580,6.2875,5.9365,0.3510,31.2350,24.9698,3.3972,3711.5828,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3734.1258,23.3074,23.1070,0.2004,23.0079,5.7805,5.1715,0.6090,33.6618,20.8385,-2.4268,3734.1258,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3757.4332,23.9430,23.7765,0.1665,23.5058,5.4474,5.1617,0.2857,31.1929,25.0041,2.4689,3757.4332,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3781.3762,23.3764,23.1666,0.2098,22.4765,6.0456,5.1971,0.8485,32.2540,20.8417,-1.0611,3781.3762,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3804.7526,23.2932,23.1285,0.1647,22.6631,5.6192,5.3190,0.3002,29.7193,25.0110,2.5347,3804.7526,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3828.0458,22.4978,22.3247,0.1731,22.0588,5.5103,5.3360,0.1743,31.4371,20.8169,-1.7178,3828.0458,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3850.5436,22.5249,22.3859,0.1390,22.0822,5.4580,5.2569,0.2011,29.7562,25.0115,1.6809,3850.5436,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3873.0685,24.1010,23.7688,0.3322,23.3971,6.2940,6.1219,0.1721,32.2428,20.8533,-2.4866,3873.0685,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3897.1695,22.2068,22.0570,0.1498,21.8106,5.4137,5.2777,0.1360,28.9951,24.9986,3.2477,3897.1695,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3919.3763,22.8701,22.7198,0.1503,22.4381,5.3606,5.3040,0.0566,31.7869,24.9865,-2.7918,3919.3763,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3942.2464,22.3901,22.2452,0.1449,22.0513,7.3899,7.0768,0.3131,33.9033,20.8391,-2.1164,3942.2464,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3964.6365,24.1379,23.9151,0.2228,23.2691,6.1612,5.3193,0.8419,32.3523,25.0312,1.5510,3964.6365,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,3988.7744,25.7025,25.5026,0.1999,25.0747,5.9401,5.3241,0.6160,33.2456,24.9851,-0.8933,3988.7744,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4014.4769,25.0218,24.6774,0.3444,24.3258,6.0119,5.2977,0.7142,32.5282,29.1870,0.7174,4014.4769,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4039.4987,24.8820,24.6817,0.2003,24.3406,7.4456,6.7117,0.7339,36.6934,20.8258,-4.1652,4039.4987,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4064.3807,24.8755,24.5816,0.2939,24.2193,6.1807,5.5565,0.6242,32.6372,29.1752,4.0562,4064.3807,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4089.2562,26.2610,26.0644,0.1966,25.4988,5.8566,5.4996,0.3570,36.9369,20.8270,-4.2997,4089.2562,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4115.5172,22.7738,22.6033,0.1705,22.3724,5.6602,5.4733,0.1869,31.5029,20.8324,5.4340,4115.5172,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4138.2910,22.7748,22.6120,0.1628,22.1115,5.9707,5.4611,0.5096,29.5615,33.3494,1.9414,4138.2910,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4161.0658,33.1898,33.0469,0.1429,32.8563,5.5326,5.4275,0.1051,40.1361,24.9938,-10.5746,4161.0658,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4194.2556,22.6019,22.4714,0.1305,22.3095,5.5740,5.4222,0.1518,31.9401,20.8321,8.1960,4194.2556,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4216.8575,22.6181,22.4734,0.1447,22.2788,5.5894,5.4260,0.1634,30.1703,20.8337,1.7698,4216.8575,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4239.4756,21.4340,21.2612,0.1728,20.9712,5.6593,5.4873,0.1720,28.3859,25.0179,1.7844,4239.4756,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4260.9096,21.5948,21.4508,0.1440,21.2104,5.6375,5.5894,0.0481,31.9698,20.8264,-3.5839,4260.9096,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4282.5044,21.9700,21.8404,0.1296,21.5127,5.7304,5.5278,0.2026,31.2014,20.8351,0.7684,4282.5044,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4304.4744,22.3703,22.2559,0.1144,21.9499,6.1309,5.9753,0.1556,30.0665,20.8617,1.1349,4304.4744,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4326.8447,21.6092,21.4963,0.1129,20.9835,6.0656,5.5780,0.4876,28.5579,25.0087,1.5086,4326.8447,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4348.4539,23.6710,23.4920,0.1790,23.0940,6.0388,5.7213,0.3175,31.9574,24.9971,-3.3995,4348.4539,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4372.1249,24.2751,24.1184,0.1567,23.9682,6.8973,6.4107,0.4866,33.2835,20.8513,-1.3261,4372.1249,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4396.4000,22.7014,22.5103,0.1911,22.2923,5.7991,5.6550,0.1441,29.8597,25.0023,3.4238,4396.4000,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4419.1014,24.9947,24.7087,0.2860,24.3510,6.1441,5.6269,0.5172,32.1606,24.9863,-2.3009,4419.1014,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4444.0961,23.2752,23.1086,0.1666,22.7817,6.5754,6.4755,0.0999,32.1522,24.9974,0.0084,4444.0961,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4467.3713,23.1495,23.0023,0.1472,22.7916,6.0106,5.7145,0.2961,33.8744,20.8606,-1.7222,4467.3713,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4490.5208,22.6346,22.4891,0.1455,22.2356,5.7977,5.6382,0.1595,31.5855,20.8371,2.2889,4490.5208,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4513.1554,22.9436,22.7436,0.2000,22.1329,6.2893,6.1861,0.1032,29.7880,24.9936,1.7975,4513.1554,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4536.0990,23.5444,23.3496,0.1948,22.7623,5.9514,5.7124,0.2390,31.8380,29.1807,-2.0500,4536.0990,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4559.6434,24.5940,24.4509,0.1431,24.1700,6.9765,6.2970,0.6795,37.4743,20.8336,-5.6363,4559.6434,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4584.2374,24.1645,23.9703,0.1942,23.7577,6.3055,5.6555,0.6500,33.7139,25.0237,3.7604,4584.2374,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4608.4019,24.4794,24.2762,0.2032,23.8853,6.9935,6.4469,0.5466,34.5731,25.0035,-0.8592,4608.4019,NA,NA,NA
cs2.exe,40188,0x805E6D5A60,DXGI,0,0,0,Composed: Flip,4632.8813,24.4622,24.2541,0.2081,23.8035,6.1564,5.7590,0.3974,35.0972,20.8188,-0.5241,4632.8813,NA,NA,NA
