Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8349.8105,3.1255,2.9951,0.1304,2.9446,2.7921,2.7921,0.0000,15.8425,4.0993,-1.3274,8349.8105,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8352.9360,2.7517,2.0606,0.6911,2.6112,3.1799,3.1799,0.0000,NA,NA,NA,NA,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8355.6877,3.2044,2.0287,1.1757,3.0394,2.8443,2.8316,0.0127,14.0646,4.1800,1.7779,8355.6877,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8358.8921,4.0758,3.9743,0.1015,3.5109,3.2326,2.8079,0.4247,15.0402,4.1725,-0.9756,8358.8921,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8362.9679,3.6090,3.4575,0.1515,2.8246,3.5849,2.9986,0.5863,15.1369,4.1859,-0.0967,8362.9679,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8366.5769,3.0910,2.9771,0.1139,2.8005,3.2697,2.9059,0.3638,15.7138,4.1408,-0.5769,8366.5769,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8369.6679,3.1332,2.8434,0.2898,2.9792,2.5938,2.5897,0.0041,16.7636,4.1678,-1.0498,8369.6679,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8372.8011,3.5538,3.4496,0.1042,3.0135,3.9877,3.1102,0.8775,NA,NA,NA,NA,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8376.3549,3.5649,3.1633,0.4016,3.4474,2.6371,2.6324,0.0047,14.2444,4.1623,2.5192,8376.3549,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8379.9198,2.6901,2.4357,0.2544,2.5448,3.0583,3.0458,0.0125,14.8418,4.1788,-0.5974,8379.9198,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8382.6099,3.0380,2.9289,0.1091,2.9130,2.8925,2.8659,0.0266,16.3305,4.1650,-1.4887,8382.6099,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8385.6479,3.2447,3.1526,0.0921,2.7675,2.4593,2.4250,0.0343,17.4575,4.1604,-1.1270,8385.6479,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8388.8926,3.7787,3.6622,0.1165,3.1387,2.9821,2.6095,0.3726,18.3732,12.5131,-0.9157,8388.8926,NA,15.9278,16.9201
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8392.6713,17.6013,17.3605,0.2408,16.0165,6.0035,4.0937,1.9098,27.1076,20.8183,-8.7344,8392.6713,NA,12.4308,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8410.2726,21.7540,21.6129,0.1411,19.0307,5.9723,4.4276,1.5447,30.3246,16.6848,-3.2170,8410.2726,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8432.0266,16.4689,16.2125,0.2564,3.2490,16.8131,4.6940,12.1191,25.2554,8.4715,5.0692,8432.0266,NA,10.9303,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8448.4955,6.4432,6.3197,0.1235,3.5932,6.6408,4.8202,1.8206,17.2580,8.2486,7.9974,8448.4955,NA,11.4268,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8454.9387,10.5961,10.4280,0.1681,8.6041,4.6945,3.9394,0.7551,19.0634,8.2892,-1.8054,8454.9387,NA,10.6538,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8465.5348,8.2828,8.1699,0.1129,2.7171,9.9241,4.9401,4.9840,16.7565,8.3319,2.3069,8465.5348,NA,9.9555,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8473.8176,9.3725,9.1548,0.2177,6.0415,5.4311,4.0763,1.3548,16.8056,8.3253,-0.0491,8473.8176,NA,9.2863,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8483.1901,7.7167,7.5615,0.1552,6.1192,4.6258,4.1380,0.4878,15.7584,8.3174,1.0472,8483.1901,NA,9.5974,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8490.9068,5.6162,5.4760,0.1402,4.4053,4.1921,3.9749,0.2172,16.3591,4.2208,-0.6007,8490.9068,NA,11.9368,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8496.5230,6.2392,6.1426,0.0966,4.4940,4.2043,3.6109,0.5934,14.9637,4.1405,1.3954,8496.5230,NA,10.1542,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8502.7622,6.2309,6.1287,0.1022,4.6066,4.2437,3.6931,0.5506,12.8650,8.3432,2.0987,8502.7622,NA,7.2815,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8508.9931,7.5709,7.4133,0.1576,5.3232,4.5489,3.7622,0.7867,14.9773,8.3376,-2.1123,8508.9931,NA,9.6351,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8516.5640,7.6706,7.4982,0.1724,6.1990,4.9455,4.0594,0.8861,15.7440,4.1444,-0.7667,8516.5640,NA,8.9664,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8524.2346,5.5825,5.4722,0.1103,3.9016,4.4473,3.8421,0.6052,12.2178,8.3297,3.5262,8524.2346,NA,8.1099,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8529.8171,6.2371,6.1192,0.1179,4.7925,4.1772,3.5856,0.5916,14.9650,4.1865,-2.7472,8529.8171,NA,10.4474,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8536.0542,4.2885,4.1763,0.1122,2.9261,4.4664,3.9755,0.4909,12.9144,4.1452,2.0506,8536.0542,NA,9.6328,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8540.3427,4.2607,4.1516,0.1091,3.1040,4.0083,3.8407,0.1676,12.7711,4.1677,0.1433,8540.3427,NA,10.7699,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8544.6034,5.5514,5.4284,0.1230,4.1164,4.3227,3.9379,0.3848,12.6781,8.3731,0.0930,8544.6034,NA,9.9420,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8550.1548,4.4917,4.3992,0.0925,2.9667,4.4775,4.1856,0.2919,15.4998,4.1281,-2.8217,8550.1548,NA,13.3123,13.3123
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8554.6465,4.8984,4.7755,0.1229,3.0570,4.5968,4.1514,0.4454,15.1362,4.1829,0.3636,8554.6465,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8559.5449,5.0820,4.9692,0.1128,3.7279,3.9399,3.7326,0.2073,14.4207,8.3153,0.7155,8559.5449,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8564.6269,5.9094,5.7997,0.1097,4.4595,5.1087,4.4307,0.6780,17.6540,4.1959,-3.2333,8564.6269,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8570.5363,4.7066,4.6232,0.0834,3.6588,3.8989,3.8989,0.0000,15.9405,4.1507,1.7135,8570.5363,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8575.2429,3.3444,3.2591,0.0853,2.8511,3.8142,3.8106,0.0036,15.3846,4.1626,0.5559,8575.2429,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8578.5873,5.2915,5.2094,0.0821,4.1364,4.2035,4.0687,0.1348,16.2028,4.1907,-0.8182,8578.5873,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8583.8788,3.5316,3.4528,0.0788,3.0484,3.8194,3.8194,0.0000,15.1020,4.1351,1.1008,8583.8788,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8587.4104,3.7612,3.6576,0.1036,3.3362,4.3808,4.3808,0.0000,NA,NA,NA,NA,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8591.1716,5.0125,4.9212,0.0913,3.9558,3.8354,3.7048,0.1306,11.9443,8.3401,3.1577,8591.1716,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8596.1841,3.3555,3.2787,0.0768,2.7787,3.9208,3.9208,0.0000,15.2719,4.2527,-3.3276,8596.1841,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8599.5396,4.5923,4.4569,0.1354,3.3440,4.0142,4.0142,0.0000,16.1691,4.0866,-0.8972,8599.5396,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8604.1319,4.0314,3.9331,0.0983,2.7659,4.3515,3.9503,0.4012,15.6634,4.1699,0.5057,8604.1319,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8608.1633,5.4651,5.3850,0.0801,4.0965,4.6092,3.8685,0.7407,15.8019,4.2004,-0.1385,8608.1633,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8613.6284,3.8273,3.7373,0.0900,3.2406,3.8719,3.8719,0.0000,14.5372,4.1345,1.2647,8613.6284,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8617.4557,4.5625,4.4350,0.1275,3.2852,4.6177,4.6177,0.0000,14.8444,8.3410,-0.3072,8617.4557,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8622.0182,4.0331,3.9495,0.0836,3.3404,3.4739,3.4706,0.0033,18.6229,4.1584,-3.7785,8622.0182,NA,18.2554,18.2554
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8626.0513,5.3672,5.2737,0.0935,4.1678,4.4923,4.0231,0.4692,18.7482,4.1544,-0.1253,8626.0513,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8631.4185,3.6239,3.5509,0.0730,3.2929,4.0135,4.0135,0.0000,17.5354,4.1847,1.2128,8631.4185,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8635.0424,4.1431,4.0435,0.0996,3.6825,3.7841,3.7841,0.0000,18.0962,4.1731,-0.5608,8635.0424,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8639.1855,4.2218,4.1443,0.0775,3.3235,4.1615,3.8714,0.2901,18.1262,4.1640,-0.0300,8639.1855,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8643.4073,3.6282,3.5529,0.0753,3.2632,3.4855,3.4855,0.0000,18.0684,4.1724,0.0578,8643.4073,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8647.0355,4.0613,3.9654,0.0959,3.1205,4.1579,4.1579,0.0000,18.6126,4.2282,-0.5442,8647.0355,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8651.0968,3.3166,2.3016,1.0150,3.2171,3.3482,3.3416,0.0066,18.7795,4.1277,-0.1669,8651.0968,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8654.4134,4.4320,4.3464,0.0856,3.4721,4.1498,4.1498,0.0000,NA,NA,NA,NA,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8658.8454,3.3450,2.8806,0.4644,3.1899,3.5959,3.5959,0.0000,15.1586,4.1259,3.6209,8658.8454,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8662.1904,3.6888,2.7395,0.9493,3.4408,3.7948,3.7948,0.0000,15.9395,4.1819,-0.7809,8662.1904,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8665.8792,3.6549,2.5644,1.0905,3.5468,3.7418,3.7418,0.0000,16.4326,4.1504,-0.4931,8665.8792,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8669.5341,3.8060,1.6419,2.1641,3.6337,3.4948,3.4948,0.0000,16.9281,4.1762,-0.4955,8669.5341,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8673.3401,3.4192,2.7450,0.6742,3.3225,3.9445,3.9445,0.0000,17.2983,4.1550,-0.3702,8673.3401,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8676.7593,3.9408,2.3519,1.5889,3.8478,3.1733,3.1733,0.0000,18.0341,4.1794,-0.7358,8676.7593,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8680.7001,3.1669,1.2820,1.8849,3.0803,3.5498,3.5498,0.0000,18.2727,4.1654,-0.2386,8680.7001,NA,20.6241,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8683.8670,3.5980,1.6340,1.9640,3.4632,3.6781,3.6781,0.0000,19.2712,4.1689,-0.9985,8683.8670,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8687.4650,3.6507,1.6305,2.0202,3.5433,3.9201,3.9201,0.0000,NA,NA,NA,NA,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8691.1157,3.9249,1.8744,2.0505,3.8127,3.5005,3.5005,0.0000,16.1914,4.1748,3.0798,8691.1157,NA,NA,NA
cs2.exe,35024,0xF9F78E0260,DXGI,0,0,0,Composed: Flip,8695.0406,3.4804,1.5131,1.9673,3.3883,3.7233,3.7233,0.0000,16.4413,4.1550,-
